height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,assistCross,assistCorner,assistThroughball,assistFreekick,assistThrowin,assistOther,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,assist,ranking
176,71,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,ie,EPL,19,0,1,1,0,0,0,0,Robbie Brady,Robbie,Brady,93473,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.512105263157893,1055,1,315
183,70,32,false,true,-DMC-,DMC,England,gb-eng,EPL,16,0,0,0,0,0,0,0,Jack Cork,Jack,Cork,22847,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5112499999999995,1353,0,316
182,82,33,false,true,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,8,0,0,0,0,0,0,0,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.508750000000001,527,0,317
188,0,22,false,true,-DC-DR-,D(CR),England,ie,EPL,28,0,0,0,0,0,0,0,Dara O'Shea,Dara,O'Shea,362826,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.507857142857143,2102,0,318
189,84,34,false,true,-DC-DMC-,"D(C),DMC",England,br,EPL,20,0,0,0,0,0,0,0,David Luiz,David,Luiz Moreira Marinho,27586,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.505000000000001,1400,0,319
191,88,25,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,30,0,0,0,0,0,0,0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.503333333333333,1913,0,320
189,90,26,false,true,-FW-,FW,England,rs,EPL,27,0,0,0,0,0,0,3,Aleksandar Mitrovic,Aleksandar,Mitrovic,115279,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.498888888888888,1390,3,321
190,84,33,false,true,-GK-,GK,England,pt,EPL,37,0,0,0,0,0,0,0,Rui Patrício,Rui Pedro,dos Santos Patrício,23089,Goalkeeper,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.49783783783784,3330,0,322
193,79,31,false,true,-GK-,GK,England,gb-eng,EPL,30,0,0,0,0,0,0,0,Alex McCarthy,Alex,McCarthy,38577,Goalkeeper,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.492333333333334,2700,0,323
178,78,23,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,nl,EPL,21,0,0,0,0,0,0,3,Steven Bergwijn,Steven,Bergwijn,279425,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.489047619047618,1214,3,324
183,72,20,false,true,-DR-,D(R),England,gb-wls,EPL,6,0,0,0,0,0,0,0,Neco Williams,Neco,Williams,386969,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.488333333333333,249,0,325
188,76,25,false,true,-FW-MC-ML-,"M(CL),FW",England,gb-eng,EPL,15,0,0,0,0,0,0,1,Dele Alli,Dele,Alli,131519,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.487333333333334,619,1,326
186,78,30,false,true,-AMC-AML-AMR-,AM(CLR),England,is,EPL,22,0,0,0,0,0,0,0,Jóhann Gudmundsson,Jóhann,Gudmundsson,41868,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.48590909090909,1369,0,327
180,75,30,false,true,-MC-,M(C),England,gb-nir,EPL,32,0,0,0,0,0,0,0,Oliver Norwood,Oliver,Norwood,90324,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4815625,2226,0,328
172,67,29,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,10,0,0,0,0,0,0,1,Cédric Soares,Cédric Ricardo,Alves Soares,69945,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.481,745,1,329
177,71,23,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,15,0,0,0,0,0,0,0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480666666666666,1233,0,330
188,77,24,false,true,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,7,0,0,0,0,0,0,0,Joe Gomez,Joseph,Gomez,136451,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480000000000001,590,0,331
175,70,35,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,26,0,1,1,0,0,0,0,James Milner,James,Milner,4511,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.478076923076923,1062,1,332
184,83,26,false,true,-DC-DR-,D(CR),England,se,EPL,16,0,0,0,0,0,0,0,Emil Krafth,Emil,Krafth,100599,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471875,1290,0,333
192,76,30,false,true,-GK-,GK,England,es,EPL,26,0,0,0,0,0,0,0,David de Gea,David,de Gea,79554,Goalkeeper,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471538461538462,2296,0,334
173,66,23,false,true,-AMC-AML-AMR-,AM(CLR),England,tr,EPL,9,0,0,0,0,0,0,2,Cengiz Ünder,Cengiz,Ünder,255071,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468888888888889,275,2,335
176,74,30,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,22,0,0,0,0,0,0,1,Patrick van Aanholt,Patrick,van Aanholt,78221,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468181818181819,1776,1,336
175,74,24,false,true,-DL-DR-ML-,"D(LR),M(L)",England,gb-eng,EPL,8,0,0,0,0,0,0,0,Max Lowe,Max,Lowe,136452,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.467499999999999,552,0,337
186,77,31,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-eng,EPL,22,0,0,0,0,0,0,0,Ashley Barnes,Ashley,Barnes,33386,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.466818181818181,1337,0,338
175,70,27,false,true,-DC-DL-DR-ML-,"D(CLR),M(L)",England,es,EPL,7,0,0,0,0,0,0,0,Jonny,Jonathan,Castro Otto,115917,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.461428571428572,501,0,339
180,70,22,false,true,-MC-,M(C),England,gb-eng,EPL,25,0,1,0,0,0,0,0,Tom Davies,Tom,Davies,316077,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.459200000000001,1426,1,340
188,84,27,false,true,-MC-ML-MR-,M(CLR),England,pt,EPL,28,0,1,0,0,0,0,0,André Gomes,André Filipe,Tavares Gomes,118123,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.457142857142857,1568,1,341
190,81,34,false,true,-GK-,GK,England,es,EPL,37,0,0,0,0,0,0,0,Vicente Guaita,Vicente,Guaita,33866,Goalkeeper,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.455405405405405,3330,0,342
174,64,22,false,true,-DL-ML-,"D(L),M(L)",England,pt,EPL,2,0,0,0,0,0,0,0,Rúben Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,342863,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.455,172,0,343
172,73,33,false,true,-AMC-AML-AMR-,AM(CLR),England,gb-eng,EPL,30,0,0,0,0,0,0,1,Adam Lallana,Adam,Lallana,21683,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.454666666666668,1592,1,344
193,92,29,false,true,-DC-,D(C),England,nl,EPL,5,0,0,0,0,0,0,0,Virgil van Dijk,Virgil,van Dijk,95408,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.45,371,0,345
187,83,31,false,true,-MC-MR-,M(CR),England,fr,EPL,25,0,0,0,0,0,0,0,Moussa Sissoko,Moussa,Sissoko,29595,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.444800000000002,1577,0,346
189,93,29,false,true,-FW-,FW,England,br,EPL,17,0,0,0,0,0,0,0,Willian José,Willian José,Da Silva,77636,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.444117647058825,1114,0,347
177,71,23,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,11,0,0,0,0,0,0,0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.44,486,0,348
178,74,32,false,true,-DC-DL-,D(CL),England,br,EPL,13,0,0,0,0,0,0,0,Marçal,Fernando,Marçal de Oliveira,121718,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.438461538461539,622,0,349
174,72,22,false,true,-MC-ML-,M(CL),England,ar,EPL,21,0,0,0,0,0,0,1,Alexis Mac Allister,Alexis,Mac Allister,345319,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.438095238095237,1117,1,350
183,84,32,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,20,0,0,0,0,0,0,1,Erik Pieters,Erik,Pieters,24148,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.437,1262,1,351
181,74,28,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,14,0,1,0,0,0,0,0,Ryan Fredericks,Ryan,Fredericks,83554,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.436428571428571,567,1,352
190,0,17,false,true,,Forward,England,,EPL,4,0,0,0,0,0,0,0,Daniel Jebbison,Daniel,Jebbison,415163,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.432499999999999,284,0,353
193,97,34,false,true,-GK-,GK,England,gb-eng,EPL,2,0,0,0,0,0,0,0,John Ruddy,John,Ruddy,8643,Goalkeeper,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.43,91,0,354
180,75,22,false,true,-AMC-FW-,"AM(C),FW",England,gb-wls,EPL,27,0,0,0,1,0,0,1,Tyler Roberts,Tyler,Roberts,280771,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4292592592592595,1341,2,355
195,96,23,false,true,-DMC-,DMC,England,no,EPL,15,0,0,0,0,0,0,1,Sander Berge,Sander,Berge,321020,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.425333333333333,1120,1,356
180,70,28,false,true,-DMC-,DMC,England,eg,EPL,23,0,0,0,0,0,0,0,Mohamed Elneny,Mohamed Naser,El Sayed Elneny,125209,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.425217391304348,1542,0,357
174,68,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,10,0,0,0,0,0,0,0,Takumi Minamino,Takumi,Minamino,262838,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.42,717,0,358
190,78,19,false,true,,Forward,England,,EPL,1,0,0,0,0,0,0,0,Theo Corbeanu,Theo,Corbeanu,408423,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.42,8,0,359
179,85,31,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,29,0,0,0,0,0,0,1,Ryan Bertrand,Ryan,Bertrand,22846,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.414827586206895,2599,1,360
181,78,27,false,true,-AMC-AMR-,AM(CR),England,be,EPL,15,0,1,0,0,0,0,0,Dennis Praet,Dennis,Praet,106413,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.414666666666666,724,1,361
180,75,22,false,true,-DMC-ML-,"DMC,M(L)",England,co,EPL,15,0,0,0,0,0,0,0,Steven Alzate,Steven,Alzate,362146,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.412,898,0,362
166,57,28,false,true,-AMC-AML-,AM(CL),England,br,EPL,12,0,0,0,0,0,0,0,Bernard,Bernard,Anício Caldeira Duarte,101642,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.41,450,0,363
180,73,23,false,true,-AML-AMR-,AM(LR),England,gb-eng,EPL,20,0,0,0,0,0,0,0,Grady Diangana,Grady,Diangana,306943,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.406499999999999,1239,0,364
178,75,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,ie,EPL,28,0,0,0,0,0,0,0,Callum Robinson,Callum,Robinson,138768,Forward,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.406071428571428,1567,0,365
167,59,28,false,true,-MC-ML-MR-,M(CLR),England,ar,EPL,17,0,0,0,0,0,0,1,Manuel Lanzini,Manuel,Lanzini,89998,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.405882352941177,560,1,366
187,77,27,false,true,-DC-DR-,D(CR),England,ci,EPL,12,0,0,0,0,0,0,0,Eric Bailly,Eric,Bailly,243814,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.405833333333334,915,0,367
186,79,26,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gh,EPL,13,0,0,0,0,0,0,0,Daniel Amartey,Daniel,Amartey,243552,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.401538461538461,722,0,368
174,68,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,9,0,0,0,0,0,0,0,Takumi Minamino,Takumi,Minamino,262838,Forward,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.401111111111111,289,0,369
176,75,26,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-eng,EPL,24,0,0,0,0,0,0,0,Ben Osborn,Ben,Osborn,140667,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.399583333333333,1606,0,370
193,83,27,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,33,0,0,0,0,0,0,0,Semi Ajayi,Semi,Ajayi,247815,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.397272727272727,2780,0,371
191,90,23,false,true,-DMC-,DMC,England,gb-eng,EPL,3,0,0,0,0,0,0,0,Sam Field,Sam,Field,317243,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.396666666666667,62,0,372
186,80,33,false,true,-DC-DL-DMC-,"D(CL),DMC",England,us,EPL,7,0,0,0,0,0,0,0,Tim Ream,Tim,Ream,85006,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.395714285714285,630,0,373
175,0,27,false,true,-AMC-AMR-FW-,"AM(CR),FW",England,za,EPL,3,0,0,0,1,0,0,0,Percy Tau,Percy,Tau,229654,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3933333333333335,102,1,374
169,72,29,false,true,-MC-ML-MR-,M(CLR),England,ch,EPL,14,0,1,0,1,0,0,0,Xherdan Shaqiri,Xherdan,Shaqiri,76304,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.392142857142858,553,2,375
173,75,27,false,true,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,16,0,0,0,0,0,0,0,Joe Bryan,Joe,Bryan,134331,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.390625,666,0,376
180,74,36,false,true,-DL-DR-,D(LR),England,gb-sct,EPL,4,0,0,0,0,0,0,0,Phil Bardsley,Phil,Bardsley,18181,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.390000000000001,273,0,377
180,74,22,false,true,-FW-,FW,England,ng,EPL,15,0,0,0,0,0,0,0,Josh Maja,Josh,Maja,325156,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.39,810,0,378
188,84,29,false,true,-DC-,D(C),England,ch,EPL,18,0,0,0,0,0,0,0,Fabian Schär,Fabian,Schär,82726,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.389444444444445,1247,0,379
183,78,30,false,true,-DC-DL-ML-,"D(CL),M(L)",England,ie,EPL,30,0,0,0,0,0,0,1,Enda Stevens,Enda,Stevens,42266,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.387666666666664,2700,1,380
192,74,32,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,8,0,0,0,0,0,0,0,James Tomkins,James,Tomkins,33930,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3875,552,0,381
175,67,21,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,14,0,0,0,0,0,0,0,Ben Johnson,Ben,Johnson,349484,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.387142857142858,519,0,382
171,0,21,false,true,-AMC-,AM(C),England,gb-eng,EPL,11,0,0,0,0,0,0,0,Morgan Gibbs-White,Morgan,Gibbs-White,332867,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.384545454545454,412,0,383
163,70,27,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,18,0,2,1,0,0,0,0,Ryan Fraser,Ryan,Fraser,93160,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.382777777777778,927,2,384
178,76,27,false,true,-DL-DR-MR-,"D(LR),M(R)",England,es,EPL,13,0,0,0,0,0,0,0,Javier Manquillo,Javier,Manquillo,109227,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.373846153846153,826,0,385
190,86,26,false,true,-FW-,FW,England,br,EPL,9,0,0,0,0,0,0,0,Carlos Vinícius,Carlos Vinícius,Alves Morais,363077,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3711111111111105,306,0,386
175,70,25,false,true,-MC-ML-,M(CL),England,hr,EPL,11,0,0,0,0,0,0,0,Filip Krovinovic,Filip,Krovinovic,322579,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.370909090909092,545,0,387
178,65,25,false,true,-DMC-,DMC,England,gb-eng,EPL,15,0,0,0,0,0,0,0,Harry Winks,Harry,Winks,143990,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.369333333333333,861,0,388
177,65,23,false,true,-AML-AMR-,AM(LR),England,ml,EPL,27,0,0,0,0,0,0,0,Moussa Djenepo,Moussa,Djenepo,363676,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.365555555555557,1240,0,389
167,73,29,false,true,-MC-,M(C),England,fr,EPL,23,0,0,0,0,0,0,1,Nampalys Mendy,Nampalys,Mendy,90278,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.364347826086955,1458,1,390
180,71,29,false,true,-AMC-AML-FW-,"AM(CL),FW",England,cz,EPL,28,0,0,0,0,0,0,2,Matej Vydra,Matej,Vydra,84129,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.363928571428572,1368,2,391
180,65,23,false,true,-DMC-,DMC,England,gb-eng,EPL,22,0,0,0,0,0,0,1,Sean Longstaff,Sean,Longstaff,342811,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.361363636363635,1406,1,392
181,79,29,false,true,-AMC-AML-AMR-,AM(CLR),England,ar,EPL,23,0,0,0,0,0,0,0,Erik Lamela,Erik,Lamela,75830,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.360434782608697,708,0,393
191,68,23,false,true,-FW-,FW,England,gb-eng,EPL,15,0,1,0,0,0,0,0,Keinan Davis,Keinan,Davis,303107,Forward,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3580000000000005,266,1,394
180,65,19,false,true,-MR-,M(R),England,nl,EPL,12,0,0,0,0,0,0,0,Ki-Jana Hoever,Ki-Jana,Hoever,368547,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3566666666666665,574,0,395
190,85,27,false,true,-DC-,D(C),England,gb-eng,EPL,2,0,0,0,0,0,0,0,Jack O'Connell,Jack,O'Connell,134473,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.355,180,0,396
178,71,28,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,32,0,0,0,0,0,0,2,George Baldock,George,Baldock,134244,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.354062500000001,2789,2,397
172,75,27,false,true,-DR-MR-,"D(R),M(R)",England,us,EPL,6,0,0,0,0,0,0,0,DeAndre Yedlin,DeAndre,Yedlin,126958,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.353333333333333,437,0,398
183,82,20,false,true,,Midfielder,England,,EPL,6,0,0,0,0,0,0,1,Owen Otasowie,Owen,Otasowie,388673,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3500000000000005,187,1,399
184,76,24,false,true,-MC-,M(C),England,nl,EPL,19,0,0,0,0,0,0,1,Donny van de Beek,Donny,van de Beek,275035,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.348947368421053,515,1,400
185,75,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,33,0,1,0,0,0,0,0,Matt Phillips,Matt,Phillips,40036,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.344848484848486,1829,1,401
189,76,27,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,2,0,0,0,0,0,0,0,Ross Barkley,Ross,Barkley,92547,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.34,40,0,402
182,79,24,false,true,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,33,0,0,0,0,0,0,0,Jairo Riedewald,Jairo,Riedewald,141246,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.338181818181818,1819,0,403
178,70,23,false,true,-DL-ML-,"D(L),M(L)",England,gb-nir,EPL,24,0,0,0,0,0,0,1,Jamal Lewis,Jamal,Lewis,350138,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3374999999999995,1833,1,404
175,67,30,false,true,-DL-DR-MR-,"D(LR),M(R)",England,gb-eng,EPL,13,0,0,0,0,0,0,1,Nathaniel Clyne,Nathaniel,Clyne,69375,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.334615384615384,1147,1,405
185,79,29,false,true,-MC-MR-,M(CR),England,ie,EPL,22,0,0,0,0,0,0,1,Jeff Hendrick,Jeff,Hendrick,86454,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.330000000000001,1423,1,406
175,72,22,false,true,-FW-,FW,England,gb-eng,EPL,17,0,0,0,0,0,0,1,Eddie Nketiah,Eddie,Nketiah,345845,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.329411764705882,415,1,407
184,76,27,false,true,-FW-,FW,England,be,EPL,18,0,0,0,0,0,0,1,Michy Batshuayi,Michy,Batshuayi,97803,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.324444444444443,724,1,408
178,73,27,false,true,-AMC-AML-AMR-,AM(CLR),England,pt,EPL,22,0,1,0,0,0,0,2,Hélder Costa,Hélder Wander,Sousa de Azevedo e Costa,118127,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.319545454545456,1158,3,409
166,60,20,false,true,-MC-,M(C),England,gb-sct,EPL,5,0,0,0,0,0,0,0,Billy Gilmour,Billy,Gilmour,381255,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.318,260,0,410
188,83,30,false,true,-DC-,D(C),England,ie,EPL,8,0,0,0,0,0,0,0,Kevin Long,Kevin,Long,74606,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.317500000000001,636,0,411
193,79,32,false,true,-FW-,FW,England,gb-eng,EPL,18,0,0,0,0,0,0,0,Andy Carroll,Andy,Carroll,23383,Forward,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.313333333333333,384,0,412
185,75,18,false,true,-FW-,FW,England,,EPL,32,0,0,0,0,0,0,3,Fábio Silva,Fábio Daniel,Soares Silva,380655,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3046875,1357,3,413
0,0,20,false,true,-AML-,AM(L),England,gb-eng,EPL,3,0,0,0,0,0,0,0,Anthony Gordon,Anthony,Gordon,349669,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.293333333333333,88,0,414
180,72,30,false,true,-MC-,M(C),England,ie,EPL,16,0,0,0,0,0,0,0,James McCarthy,James,McCarthy,31281,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2925,824,0,415
181,73,31,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,10,0,0,0,0,0,0,0,Kieran Gibbs,Kieran,Gibbs,27550,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.291999999999999,811,0,416
0,0,21,false,true,-MC-,M(C),England,gb-eng,EPL,5,0,0,0,0,0,0,0,Matthew Longstaff,Matthew,Longstaff,382434,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.288,377,0,417
192,88,24,false,true,-FW-,FW,England,fr,EPL,7,0,0,0,0,0,0,0,Jean-Philippe Mateta,Jean-Philippe,Mateta,328096,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2871428571428565,217,0,418
174,60,31,false,true,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,8,0,0,0,0,0,0,0,Fabian Delph,Fabian,Delph,27213,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.286250000000001,261,0,419
188,78,22,false,true,-DMC-ML-,"DMC,M(L)",England,pl,EPL,12,0,0,0,0,0,0,0,Jakub Moder,Jakub,Moder,399378,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.283333333333334,648,0,420
